Date,Country,City,Specie,count,min,max,median,variance
10-12-2019,IN,Kolkata,pm10,156,2,272,96,15380.6
21-12-2019,IN,Kolkata,pm10,144,21,857,147,131053
05-10-2019,IN,Kolkata,pm10,85,38,102,66,1979.04
31-10-2019,IN,Kolkata,pm10,93,78,381,134,40792.4
14-11-2019,IN,Kolkata,pm10,92,67,557,115,54318.1
15-11-2019,IN,Kolkata,pm10,86,51,510,110,55480.8
27-11-2019,IN,Kolkata,pm10,77,66,999,150,268979
30-09-2019,IN,Kolkata,pm10,94,22,94,35,3206.23
13-10-2019,IN,Kolkata,pm10,72,64,274,94,10852.6
12-11-2019,IN,Kolkata,pm10,85,67,886,123,172628
22-11-2019,IN,Kolkata,pm10,84,41,905,139,225713
10-10-2019,IN,Kolkata,pm10,73,3,120,40,2660.3
11-11-2019,IN,Kolkata,pm10,96,39,311,59,12130.2
04-12-2019,IN,Kolkata,pm10,156,12,999,130,252415
11-12-2019,IN,Kolkata,pm10,181,44,239,97,10556.7
21-11-2019,IN,Kolkata,pm10,96,29,999,133,367952
29-11-2019,IN,Kolkata,pm10,96,2,999,126,379871
17-12-2019,IN,Kolkata,pm10,158,3,199,97,9405.34
23-12-2019,IN,Kolkata,pm10,181,2,462,151,60459.5
01-10-2019,IN,Kolkata,pm10,82,28,259,60,12086.8
19-10-2019,IN,Kolkata,pm10,47,56,541,97,92756.8
02-11-2019,IN,Kolkata,pm10,83,54,287,103,32527.6
03-11-2019,IN,Kolkata,pm10,96,39,328,95,21542.4
07-12-2019,IN,Kolkata,pm10,185,9,439,100,35510.8
14-12-2019,IN,Kolkata,pm10,143,108,559,138,80830.6
18-12-2019,IN,Kolkata,pm10,157,2,999,105,60420.3
27-12-2019,IN,Kolkata,pm10,190,31,306,91,20196.8
23-10-2019,IN,Kolkata,pm10,77,8,441,119,48394.9
25-10-2019,IN,Kolkata,pm10,71,10,70,32,2070.68
29-10-2019,IN,Kolkata,pm10,93,49,570,96,162791
30-10-2019,IN,Kolkata,pm10,93,59,826,118,116175
